ITEM,AIN,MIN BID,IMP,NSB#,LEGAL DESCRIPTION,LOCATION,PROPERTY ADDRESS,clean_address,Latitude,Longitude
3184,6208-012-027,"$31,840",Y,504,TRACT # 5222 LOT 190,CITY EMP PENSION,10360 STATE ST LYNWOOD CA 90262 1624,10360 STATE ST LYNWOOD CA 90262,33.9402793,-118.2142483
3185,6208-018-045,"$24,933",Y,504,TRACT # 5772 EX OF ST LOTS 2010 AND LOT 2011,CITY EMP PENSION,"3437 MARTIN LUTHER KING JR BLVD LYNWOOD CA
90262 1907",3437 MARTIN LUTHER KING JR BLVD LYNWOOD CA 90262,33.936495,-118.209261
3188,6222-005-030,"$263,604",,509,P 1-389 FOR DESC SEE ASSESSOR'S MAPS POR OF SD RO SAN ANTONIO,CITY-SOUTH GATE,VACANT LOT,VACANT LOT,,
3189,6223-012-018,"$15,105",Y,504,TRACT # 5975 LOTS 683 AND LOT 684,CITY-SOUTH GATE,10101 SAN JUAN AVE SOUTH GATE CA 90280 6111,10101 SAN JUAN AVE SOUTH GATE CA 90280,,
3190,6226-006-007,"$43,795",Y,536,TRACT # 180 N 10 FT OF LOT D ADJ ON S AND LOT 295,BELL MEASURE A-G,5255 LIVE OAK ST BELL CA 90201 4447,5255 LIVE OAK ST BELL CA 90201,33.966457,-118.172572
3191,6230-022-036,"$60,930",Y,536,TR=10948 LOT 1 BLK 3,CITY-BELL GARDEN,7701 GARFIELD AVE BELL GARDENS C 90201 5613,7701 GARFIELD AVE BELL GARDENS C 90201,,
3192,6240-016-014,"$27,316",Y,528,"CLEARWATER 1/2 VAC ALLEY ADJ ON W AND W 50 FT OF LOTS 11 AND LOT 12 BLK
22",CITY-PARAMOUNT,7718 ADAMS ST PARAMOUNT CA 90723 4202,7718 ADAMS ST PARAMOUNT CA 90723,33.8947204,-118.1651562
3194,6243-012-002,"$8,433",,509,HOLLYDALE N 25 FT EX OF ST OF LOT 2 BLK 28,CITY-SOUTH GATE,VACANT LOT,VACANT LOT,,
3196,6254-004-002,"$74,751",Y,595,TRACT # 5942 LOT 2,CITY-DOWNEY TD#1,8137 3RD ST DOWNEY CA 90241 3603,8137 3RD ST DOWNEY CA 90241,33.9434151,-118.1345546
3197,6254-004-038,"$92,589",Y,595,"*TR=TRACT OF THE DOWNEY LAND ASSOCIATION *LOT COM S 57¢09'40"" E 150 FT
AND N 32¢ 54'10"" E 150 FT FROM MOST S COR OF LOT 1 TR NO 5942 TH N 32¢54'10""
E 75 FT WITH A UNIFORM DEPTH OF 144 FT N 57¢09'40"" W POR OF BLOCK KNOWN
AS LOT 20",CITY-DOWNEY,10913 LA REINA AVE DOWNEY CA 90241 3654,10913 LA REINA AVE DOWNEY CA 90241,,
3198,6255-004-017,"$2,280",Y,595,"TRACT # 2707 LOT COM AT INTERSECTION OF SW LINE OF FIRESTONE BLVD PER
CSB1115 WITH SE LINE OF LOT 7 TH NW ON SD SW LINE 83.03 FT TH S 31¢52'15"" W
126.62 FT TH S 59¢03'15"" E 83 FT TH N 31¢52'15"" E 127.98 FT TO BEG PART OF LOT 7",CITY-DOWNEY TD#1,8702 FIRESTONE BLVD DOWNEY CA 90241 5245,8702 FIRESTONE BLVD DOWNEY CA 90241,33.9361166,-118.1252631
3199,6258-015-036,"$14,188",Y,595,"TRACT # 15342 LOT COM AT MOST N COR OF LOT 25 TH S 58¢44'35"" E 50.47 FT TH S
41¢45'01"" W 50.50 FT TH S 4¢43'30"" W 52.50 FT TO SE LINE OF SD LOT 25 TH W
THEREON AND FOLLOWING BDRY LINE OF SD LOT TO BEG PART OF LOTS 25 AND
LOT 26",CITY-DOWNEY,8701 BOYNE ST DOWNEY CA 90242 2627,8701 BOYNE ST DOWNEY CA 90242,33.925707,-118.133493
3201,6271-017-025,"$1,696",Y,528,TR=5945 W 24.5 FT OF LOT 24 AND E 20 FT OF LOT 25,CITY-BELLFLOWER,9336 NICHOLS ST BELLFLOWER CA 90706 3534,9336 NICHOLS ST BELLFLOWER CA 90706,33.8951115,-118.1353399
3202,6271-027-038,"$113,283",Y,528,TRACT NO 116O3 LOT 5,CITY-BELLFLOWER,15129 STEVENS AVE BELLFLOWER CA 90706 3548,15129 STEVENS AVE BELLFLOWER CA 90706,33.896324,-118.1303779
3203,6271-031-015,"$163,410",,528,RENDALIA TRACT S 29 FT OF LOT 35 AND N 11 FT OF LOT 38,CITY-BELLFLOWER,15751 BLAINE AVE BELLFLOWER CA 90706 3613,15751 BLAINE AVE BELLFLOWER CA 90706,33.8987616,-118.1264523
3204,6277-013-016,"$2,013",Y,528,TRACT # 13735 LOT 19,CITY-BELLFLOWER,14733 RYON AVE BELLFLOWER CA 90706 3034,14733 RYON AVE BELLFLOWER CA 90706,33.8977958,-118.1281537
3205,6280-020-015,"$15,227",Y,595,TRACT # 17518 LOT 67,CITY-BELLFLOWER,"13741 GARDENLAND AVE BELLFLOWER CA 90706
2728",13741 GARDENLAND AVE BELLFLOWER CA 90706,33.9071987,-118.1115521
3207,6283-018-032,"$140,736",Y,595,P M 268-48-49 LOT 1,CITY DOWNEY TD #,12112 WOODRUFF AVE DOWNEY CA 90241 5606,12112 WOODRUFF AVE DOWNEY CA 90241,,
3211,6309-001-002,"$54,968",Y,536,"HUNTINGTON PARK EXTENSION # 1 THAT PART E OF R/W OF LOTS 1,2 AND LOT 3
BLK 25",CITY VERNON TD#1,2455 E 52ND ST LOS ANGELES CA 90058 3533,2455 E 52ND ST LOS ANGELES CA 90058,33.9956156,-118.2287534
3212,6310-027-038,"$73,019",Y,536,P M 174-71-78 N 30 FT OF LOT 14,CITY-VERNON,VACANT LOT,VACANT LOT,,
3213,6311-025-003,"$24,204",Y,536,TRACT # 3830 S 25 FT OF N 65 FT OF E 130 FT OF LOT 1556,CITY EMP PENSION,5715 MAYWOOD AVE MAYWOOD CA 90270 2505,5715 MAYWOOD AVE MAYWOOD CA 90270,33.9887671,-118.2025964
3214,6315-001-013,"$96,357",Y,536,"*TR=7923*LOT COM S 82¢47'15"" E 186.18 FT FROM MOST W COR OF LOT 134 TH N 7¢
12'45"" E 163.08 FT TH N 82¢47'15"" W 25.48 FT TH N 7¢12'45"" E 55.8 FT TH S 82¢47'15""
E 133.32 FT TH S 7¢12'45"" W 218.88 FT TH N 82¢47'15"" W TO BEG *POR OF LOTS 134
AND LOT 135",CITY EMP PENSION,5245 RANDOLPH ST MAYWOOD CA 90270 3448,5245 RANDOLPH ST MAYWOOD CA 90270,33.9802635,-118.1711934
3215,6315-001-014,"$44,526",Y,536,"*LAND DESC IN DOC 1033118,770919 *TR=7923*POR OF LOTS 134 THRU LOT 136",CITY EMP PENSION,5233 RANDOLPH ST MAYWOOD CA 90270 3448,5233 RANDOLPH ST MAYWOOD CA 90270,33.9802863,-118.171417
3216,6315-002-014,"$214,386",Y,536,"TR=7923 LOTS 124,125 AND POR OF LOT 127",CITY EMP PENSION,6026 WALKER AVE MAYWOOD CA 90270 3547,6026 WALKER AVE MAYWOOD CA 90270,33.9833655,-118.1721826
3217,6318-024-030,"$50,775",Y,536,TRACT # 2420 LOT 211,BELL MEASURE A-G,6314 BEAR AVE BELL CA 90201 1104,6314 BEAR AVE BELL CA 90201,33.9806563,-118.1969251
3218,6321-010-017,"$131,273",Y,539,LA PARK TRACT # 2 LOT 9 BLK 6,CITY EMP PENSION,6144 ALBANY ST HUNTINGTON PAR 90255 3506,6144 ALBANY ST HUNTINGTON PAR 90255,,
3220,6324-033-014,"$96,781",Y,539,"*LAND DESC IN DOC 0004285, 76-2-11 *TR=2588*POR OF LOT 28",CITY EMP PENSION,3325 E FLORENCE AVE HUNTINGTON PAR 90255 5833,3325 E FLORENCE AVE HUNTINGTON PAR 90255,,
3221,6325-002-028,"$24,349",Y,536,TRACT NO 4776 EX OF ALLEY LOT 6,BELL MEASURE A-G,4043 ACACIA ST BELL CA 90201 2312,4043 ACACIA ST BELL CA 90201,33.977942,-118.1952574
3223,6327-026-031,"$58,928",Y,536,"L A WALKER'S BERRY AND ALFALFA TRACT S 40 FT OF N 80 FT OF E 164 FT EX OF
ST OF LOT 8 BLK 4",BELL MEASURE A-G,7003 WALKER AVE BELL CA 90201 2943,7003 WALKER AVE BELL CA 90201,33.9701594,-118.1738175
3224,6327-037-029,"$34,186",Y,536,"TRACT # 10075 LOT ON E LINE OF CHANSLOR AVE COM N THEREON 35 FT FROM
SW COR OF LOT 1 BLK 4 TH N ON SD E LINE AND E ON S LINE OF SOUTHALL LANE
203.3 FT TH S 6¢ 48'45"" W 70 FT TH N 82¢32'40"" W 95.42 FT TH N 7¢20'57"" E 35 FT TH
N 82¢32'40"" W 80 FT TO BEG PART OF LOT 1 BLK 4",BELL MEASURE A-G,6900 CHANSLOR AVE BELL CA 90201 2912,6900 CHANSLOR AVE BELL CA 90201,33.971807,-118.171477
3226,6335-008-021,"$28,499",Y,536,TRACT # 9256 LOT 130,CITY COMMERCE -,"5262 E WASHINGTON BLVD COMMERCE CA 90040
3965",5262 E WASHINGTON BLVD COMMERCE CA 90040,,
3227,6338-001-004,"$43,746",Y,539,TRACT # 8967 LOT 45,CITY-COMMERCE,6118 FERGUSON DR COMMERCE CA 90022 5327,6118 FERGUSON DR COMMERCE CA 90022,34.0090971,-118.1407606
3228,6338-025-007,"$21,429",Y,539,TRACT # 10082 LOT 7,COUNTY OF LOS ANGELES,1532 SIMMONS AVE LOS ANGELES CA 90022 4243,1532 SIMMONS AVE LOS ANGELES CA 90022,34.0105332,-118.1469025
3229,6350-021-020,"$72,760",Y,583,TRACT NO 13576 (EX OF ST) LOT 2,CITY EMP PENSION,"403 S MONTEBELLO BLVD MONTEBELLO CA 90640
5113",403 S MONTEBELLO BLVD MONTEBELLO CA 90640,,
3230,6351-030-011,"$17,047",Y,539,TRACT # 8649 LOT 624,COUNTY OF LOS ANGELES,6418 HEREFORD DR LOS ANGELES CA 90022 5426,6418 HEREFORD DR LOS ANGELES CA 90022,34.0093325,-118.1352249
3231,6357-018-005,"$359,788",,595,"SAN ANTONIO RANCHO LOT COM S 41¢54' E 594.72 FT AND S 87¢06'25"" E 25 FT AND
N 38¢47'26"" E 483 FT FROM INTERSECTION OF NE LINE OF ZINDELL AVE PER M B
212-39-40 WITH SE LINE OF GAGE AVE PER CSB1738 TH N 38¢47'26"" E 198.04 FT TH
NE ON A CURVE CONCAVE TO SE RADIUS EQUALS 368.64 FT 151.17 FT TH N
27¢42'51"" W 64.28 FT TH N 69¢40'20"" W 99.21 FT TH NW ON A CURVE CONCAVE TO
SW RADIUS EQUALS 11379.17 FT 29.79 FT TH NW ON A CURVE CONCAVE TO SW
RADIUS EQUALS 5649.6 FT 29.58 FT TH NW ON A CURVE CONCAVE TO SW RADIUS
EQUALS 3739.35 FT TO SE LINE OF GAGE AVE TH NE THEREON TO SW LINE OF P E
R R R/W TH SE THEREON TO A PT N 20¢16'50"" E FROM NW TERMINUS OF A
COURSE IN SW LINE OF SANTA ANA FREEWAY HAVING A BEARING OF S 32¢37'23""
E AND A LENGTH OF 278.94 FT TH S 20¢16'50"" W 72.12 FT TH SE ON SW LINE OF SD
FREEWAY TO NW LINE OF RO SANTA GERTRUDES TH SW THEREON TO A PT S
26¢11'28"" E FROM BEG TH N 26¢11'28"" W TO BEG",CITY-COMMERCE,7316 E GAGE AVE CITY OF COMMER 90040 3815,7316 E GAGE AVE CITY OF COMMER 90040,,
3232,6358-028-013,"$19,103",Y,595,TRACT # 11675 LOT 13 BLK 14,CITY-BELL GARDEN,6826 FLORENCE PL BELL GARDENS C 90201 3240,6826 FLORENCE PL BELL GARDENS C 90201,,
3236,6372-016-008,"$5,771",Y,583,TRACT # 16274 LOT 65,CITY-PICO RIVERA,5227 CALICO AVE PICO RIVERA CA 90660 2606,5227 CALICO AVE PICO RIVERA CA 90660,33.9999885,-118.0885067
3237,6378-006-013,"$15,331",Y,583,TRACT NO 15559 LOT 46,CITY-PICO RIVERA,9227 BALFOUR ST PICO RIVERA CA 90660 3236,9227 BALFOUR ST PICO RIVERA CA 90660,33.9871359,-118.0876237
3238,6384-011-017,"$6,455",,583,"RANCHO SANTA GERTRUDES SUBDIVIDED FOR THE SANTA GERTRUDES LAND
ASSN LOT COM N 78¢44'55"" W 314.44 FT FROM NW COR OF TRACT NO 2813 TH N
78¢44'55"" W TO SW LINE OF EASEMENT TO L A CO FLOOD CONTROL DIST AS DESC
IN OR7439-44 TH NW ON SD SW LINE TO SW LINE OF S P R R R/W TH SE THEREON
TO A PT N 28¢52'40"" W FROM BEG TH S 28¢52'40"" E TO BEG PART OF TR NO 2",CITY-PICO RIVERA,VACANT LOT,VACANT LOT,,
3240,6387-004-003,"$28,588",Y,583,TRACT NO 9775 LOTS 149 AND LOT 150,CITY-PICO RIVERA,"8320 LEXINGTON GALLATIN RD PICO RIVERA CA
90660 5129",8320 LEXINGTON GALLATIN RD PICO RIVERA CA 90660,33.9646608,-118.1069766
3241,7024-006-042,"$21,295",Y,538,P M 166-20-21 LOT 1 CONDOMINIUM*UNIT 211,CITY-ARTESIA,12225 SOUTH ST STE 211 ARTESIA CA 90701 7053,12225 SOUTH ST STE 211 ARTESIA CA 90701,,
3242,7034-018-113,"$54,963",Y,538,TRACT NO 29771 CONDOMINIUM UNIT 103,CITY-CERRITOS,17622 PALO VERDE AVE CERRITOS CA 90703 2613,17622 PALO VERDE AVE CERRITOS CA 90703,33.8621421,-118.1083967
3243,7066-026-023,"$21,474",Y,509,"LICENSED SURVEYOR'S MAP AS PER BK 18 P 25 OF L S EX OF ST LOTS 188 AND
LOT 189",CITY-HAWAII GDNS,12241 212TH ST HAWAIIAN GARDN 90716 2330,12241 212TH ST HAWAIIAN GARDN 90716,,
3244,7066-026-026,"$6,976",Y,509,"LICENSED SURVEYOR'S MAP AS PER BK 18 P 25 OF L S W 12.5 FT EX OF ST OF LOT
195 AND EX OF ST LOT 196",CITY-HAWAII GDNS,12225 212TH ST HAWAIIAN GARDN 90716 2330,12225 212TH ST HAWAIIAN GARDN 90716,,
3245,7068-023-029,"$20,514",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 17 PG 2 OF L S EX OF ST LOT 148,CITY-HAWAII GDNS,"21914 CLARKDALE AVE HAWAIIAN GARDN 90716
1225",21914 CLARKDALE AVE HAWAIIAN GARDN 90716,,
3246,7068-024-050,"$20,390",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 17 PG 2 OF L S EX OF STS LOT 130,CITY-HAWAII GDNS,"22027 CLARKDALE AVE HAWAIIAN GARDN 90716
1226",22027 CLARKDALE AVE HAWAIIAN GARDN 90716,,
3247,7069-004-021,"$6,847",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOT 31 BLK 5,CITY-HAWAII GDNS,22119 VIOLETA AVE HAWAIIAN GARDE 90716 1335,22119 VIOLETA AVE HAWAIIAN GARDE 90716,,
3248,7069-005-045,"$7,863",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOTS 45 AND LOT 46 BLK 7,CITY-HAWAII GDNS,22225 SEINE AVE HAWAIIAN GARDN 90716 1321,22225 SEINE AVE HAWAIIAN GARDN 90716,,
3249,7069-006-043,"$28,689",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOTS 17 AND LOT 18 BLK 9,CITY-HAWAII GDNS,22210 SEINE AVE HAWAIIAN GARDN 90716 1322,22210 SEINE AVE HAWAIIAN GARDN 90716,,
3250,7069-009-049,"$16,583",Y,509,"LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S EX OF ST LOT 24 AND ALL
OF LOT 25 BLK 15",CITY-HAWAII GDNS,22101 JUAN AVE HAWAIIAN GARDN 90716 1439,22101 JUAN AVE HAWAIIAN GARDN 90716,,
3251,7069-011-028,"$6,626",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOT 39 BLK 19,CITY-HAWAII GDNS,22209 HORST AVE HAWAIIAN GARDN 90716 1521,22209 HORST AVE HAWAIIAN GARDN 90716,,
3252,7069-012-021,"$21,145",Y,509,"LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOTS 22 AND LOT 23 BLK
21",CITY-HAWAII GDNS,12103 223RD ST HAWAIIAN GARDN 90716 1514,12103 223RD ST HAWAIIAN GARDN 90716,,
3253,7069-012-049,"$22,025",Y,509,"LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S S 12.5 FT OF LOT 45 AND
ALL OF LOT 46 BLK 21",CITY-HAWAII GDNS,12117 223RD ST HAWAIIAN GARDN 90716 1514,12117 223RD ST HAWAIIAN GARDN 90716,,
3254,7069-023-066,"$22,010",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOT 20 BLK 16,CITY-HAWAII GDNS,22414 ELAINE AVE HAWAIIAN GARDN 90716 1422,22414 ELAINE AVE HAWAIIAN GARDN 90716,,
3255,7069-023-070,"$19,818",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOT 24 BLK 16,CITY-HAWAII GDNS,22424 ELAINE AVE HAWAIIAN GARDN 90716 1422,22424 ELAINE AVE HAWAIIAN GARDN 90716,,
3256,7069-023-077,"$6,900",Y,509,L S 16-9 LOT 25 BLK 16,CITY-HAWAII GDNS,22426 ELAINE AVE HAWAIIAN GARDN 90716 1422,22426 ELAINE AVE HAWAIIAN GARDN 90716,,
3257,7069-025-018,"$2,582",,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOT 23 BLK 12,CITY-HAWAII GDNS,VACANT LOT,VACANT LOT,,
3258,7069-027-008,"$8,545",Y,509,LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S LOTS 11 AND LOT 12 BLK 8,CITY-HAWAII GDNS,22326 VIOLETA AVE HAWAIIAN GARDE 90716 1340,22326 VIOLETA AVE HAWAIIAN GARDE 90716,,
3259,7069-027-022,"$17,465",Y,509,"LICENSED SURVEYOR'S MAP AS PER BK 16 PG 9 OF L S S 12.5 FT OF LOT 31 AND
ALL OF LOT 32 BLK 8",CITY-HAWAII GDNS,22321 SEINE AVE HAWAIIAN GARDN 90716 1323,22321 SEINE AVE HAWAIIAN GARDN 90716,,
3260,7075-003-012,"$11,672",Y,509,TRACT NO 27129 LOT 47,CITY-LONG BEACH,7835 E RING ST LONG BEACH CA 90808 3153,7835 E RING ST LONG BEACH CA 90808,,
3261,7076-016-017,"$11,195",Y,509,TRACT NO 7114 LOT 17 BLK K,CITY-HAWAII GDNS,12323 BRITTAIN ST HAWAIIAN GARDN 90716 1727,12323 BRITTAIN ST HAWAIIAN GARDN 90716,,
3262,7076-037-022,"$24,486",Y,509,TRACT # 7114 LOT 22 BLK A,CITY-HAWAII GDNS,12235 222ND ST HAWAIIAN GARDN 90716 1504,12235 222ND ST HAWAIIAN GARDN 90716,,
3263,7105-023-001,"$56,524",Y,528,TRACT NO 1O186 LOTS 91 AND LOT 92,CITY-BELLFLOWER,16221 CLARK AVE BELLFLOWER CA 90706 4505,16221 CLARK AVE BELLFLOWER CA 90706,33.886926,-118.1340353
3264,7123-005-004,"$32,931",,509,TRACT # 8973 LOT 4,CITY-LONG BEACH,5939 CHERRY AVE LONG BEACH CA 90805 4443,5939 CHERRY AVE LONG BEACH CA 90805,33.8631407,-118.1687056
3265,7123-005-005,"$22,550",,509,TRACT # 8973 LOT 5,CITY-LONG BEACH,VACANT LOT,VACANT LOT,,
3266,7124-014-008,"$35,297",Y,509,TRACT # 6521 LOT 7 BLK 4,CITY-LONG BEACH,6050 OLIVE AVE LONG BEACH CA 90805 3025,6050 OLIVE AVE LONG BEACH CA 90805,33.8646257,-118.1829201
3268,7145-011-003,"$55,510",,578,TRACT # 2964 LOT 3 BLK 10,CITY-LONG BEACH,VACANT LOT,VACANT LOT,,
3270,7146-012-014,"$72,441",Y,578,TRACT NO 5875 LOTS 55 AND LOT 56 BLK 2,CITY-LONG BEACH,3723 GUNDRY AVE LONG BEACH CA 90807 4211,3723 GUNDRY AVE LONG BEACH CA 90807,33.8248286,-118.1742388
3271,7149-017-045,"$17,353",Y,578,TR=70937-5 EX OF ST LOT 11,CITY-LONG BEACH,3865 MCGOWEN ST LONG BEACH CA 90808 1702,3865 MCGOWEN ST LONG BEACH CA 90808,33.8303459,-118.142925
3274,7162-019-061,"$144,654",Y,528,TR=5023 S 1.5 FT OF W 79 FT OF LOT 8 AND W 79 FT EX OF ST LOT 18 BLK 4,CITY-BELLFLOWER,8833 CEDAR ST BELLFLOWER CA 90706 6307,8833 CEDAR ST BELLFLOWER CA 90706,33.871206,-118.143763
3275,7163-013-041,"$6,066",Y,528,TRACT NO 27798 CONDOMINIUM UNIT 8,CITY-BELLFLOWER,17613 REGENCY CIR BELLFLOWER CA 90706 7002,17613 REGENCY CIR BELLFLOWER CA 90706,33.8716457,-118.1124669
3276,7163-018-109,"$23,913",Y,528,TR=60650 LOT 1 CONDO UNIT 38 (AIRSPACE AND 1/27 INT IN COMMON AREA),CITY-BELLFLOWER,17661 SARENTINA CT. BELLFLOWER CA 90706 0000,17661 SARENTINA CT. BELLFLOWER CA 90706,33.8715349,-118.1155347
3280,7206-005-014,"$64,617",Y,578,WILLOW PARK TRACT EX OF ST LOT 2 BLK 3,CITY-LONG BEACH,2880 PACIFIC AVE LONG BEACH CA 90806 1449,2880 PACIFIC AVE LONG BEACH CA 90806,33.8094191,-118.1936006
3281,7207-008-026,"$27,695",,578,MOUNTAIN MEADOW TRACT LOT 7 AND E 70 FT OF LOT 8 BLK A,CITY-SIGNAL HILL,VACANT LOT,VACANT LOT,,
3282,7207-020-056,"$11,327",,578,TRACT # 3207 EX OF ST LOT 22 BLK D,CITY-LONG BEACH,3025 ATLANTIC AVE LONG BEACH CA 90807 5009,3025 ATLANTIC AVE LONG BEACH CA 90807,33.8121445,-118.1851113
3283,7208-022-004,"$21,165",Y,578,ELM AVENUE TRACT LOT 4 BLK 1,CITY-LONG BEACH,"2268 LONG BEACH BLVD LONG BEACH CA 90806
4417",2268 LONG BEACH BLVD LONG BEACH CA 90806,33.7983325,-118.1892739
3286,7210-020-030,"$14,737",Y,578,TRACT # 3243 LOT 12 AND N 45 FT OF LOT 13,CITY-LONG BEACH,"1990 MARTIN LUTHER KING JR AVE LONG BEACH CA
90806 5647",1990 MARTIN LUTHER KING JR AVE LONG BEACH CA 90806,33.7931852,-118.1805703
3287,7217-018-088,"$4,583",,578,"TR=52702 LOT 1 AREA 10 CONDO UNIT 76 (AIRSPACE AND 1/21 INT IN COMMON
AREA)",CITY-LONG BEACH,VACANT LOT,VACANT LOT,,
3290,7238-024-036,"$87,101",Y,610,TRACT # 21550 LOT 183,CITY-LONG BEACH,845 KALLIN AVE LONG BEACH CA 90815 5005,845 KALLIN AVE LONG BEACH CA 90815,33.7779519,-118.1014808
3291,7240-001-178,"$20,023",Y,509,TR=27044 LOT 3 SOVEREIGN PARK ESTATES INC CO-OP APT 135 G 141,CITY-LONG BEACH,"5280 E ATHERTON ST 135 LONG BEACH CA 90815
3958",5280 E ATHERTON ST 135 LONG BEACH CA 90815,,
3292,7240-025-024,"$7,424",Y,509,*TR=37203 CONDOMINIUM*UNIT 5,CITY-LONG BEACH,"5585 E PACIFIC COAST HWY UNIT 108 LONG BEACH
CA 90804 4499",5585 E PACIFIC COAST HWY UNIT 108 LONG BEACH CA 90804,,
3293,7241-031-014,"$85,665",Y,509,ALAMITOS HEIGHTS LOT 16 BLK 14,CITY-LONG BEACH,667 FLINT AVE LONG BEACH CA 90814 2042,667 FLINT AVE LONG BEACH CA 90814,33.7746826,-118.123161
3294,7256-037-028,"$153,726",Y,610,TR=50350 EX OF STS LOT 1 CONDO UNIT 8,CITY-LONG BEACH,4257 E OCEAN BLVD LONG BEACH CA 90803 2996,4257 E OCEAN BLVD LONG BEACH CA 90803,,
3296,7261-029-087,"$5,631",Y,578,TR=47087 LOT 1 CONDO UNIT 316,CITY-LONG BEACH,1200 GAVIOTA AVE 316 LONG BEACH CA 90813 3891,1200 GAVIOTA AVE 316 LONG BEACH CA 90813,,
3297,7262-024-021,"$23,211",Y,509,THE JAMES G MARTZ TR LOT 20,CITY-LONG BEACH,2009 E 7TH ST LONG BEACH CA 90804 4590,2009 E 7TH ST LONG BEACH CA 90804,33.775425,-118.167249
3298,7263-007-028,"$6,444",Y,509,"RE SUBDIVISION OF PORTIONS OF THE ALAMITOS TRACT AND ALAMITOS BEACH
TOWNSITE SW 1/2 OF LOT 22 BLK 127",CITY-LONG BEACH,252 CHERRY AVE LONG BEACH CA 90802 3929,252 CHERRY AVE LONG BEACH CA 90802,33.7682169,-118.1676013
3299,7268-025-035,"$28,206",Y,578,THE PRESTON TR LOT 15 BLK A,CITY-LONG BEACH,"1736 MARTIN LUTHER KING LONG BEACH CA 90813
0000",1736 MARTIN LUTHER KING LONG BEACH CA 90813,,
3300,7268-025-052,"$18,055",,578,PRESTON TRACT EX OF ST LOT 19 BLK B,CITY-LONG BEACH,1720 LEWIS AVE LONG BEACH CA 90813 2120,1720 LEWIS AVE LONG BEACH CA 90813,33.7884137,-118.1794966
3301,7269-013-012,"$33,675",Y,578,"LOT COM W 69 FT FROM NE COR OF LOT 1 ALLEN TR TH W ON S LINE OF 15TH ST
81 FT WITH A UNIFORM DEPTH OF 50 FT S PART OF LOT 1 ALLEN TRACT AS PER BK
6 PG 195 OF MAPS AND PART OF LOT 164 AMERICAN COLONY TRACT AS PER BK 19
PG 89,90 OF M R",CITY-LONG BEACH,134 E 15TH ST LONG BEACH CA 90813 1802,134 E 15TH ST LONG BEACH CA 90813,,
3303,7273-011-065,"$50,110",Y,509,TR=39203 LOT 1 CONDOUNIT 16 AND GARAGE NO 18 AND 19,CITY-LONG BEACH,941 ELM AVE NO 16 LONG BEACH CA 90813 4458,941 ELM AVE NO 16 LONG BEACH CA 90813,,
3304,7273-027-052,"$8,752",Y,509,"MR 19-91-98 LOTS 9,11 BLK 43 APT OYO UNIT 16 (AIRSPACE, 1/21 INT IN C/AREA)",CITY-LONG BEACH,635 ELM AVE 16 LONG BEACH CA 90802 1417,635 ELM AVE 16 LONG BEACH CA 90802,,
3305,7281-010-040,"$12,842",Y,509,LONG BEACH JEANEANE APTS OYO APT 6 G-5 N,CITY-LONG BEACH,333 LINDEN AVE 6 LONG BEACH CA 90802 2511,333 LINDEN AVE 6 LONG BEACH CA 90802,,
3306,7281-012-116,"$13,309",Y,509,"LONG BEACH LOT 21 BLK 74 APT OYO UNIT17+ (AIRSPACE AND 1/20 INT IN
COMMON AREA)",CITY-LONG BEACH,723 E 3RD STREET 17+ LONG BEACH CA 90802 0000,723 E 3RD STREET 17+ LONG BEACH CA 90802,,
3307,7301-015-019,"$61,400",Y,509,TRACT # 6742 LOT 19 BLK 7,COUNTY OF LOS ANGELES,16213 S THORSON AVE COMPTON CA 90221 4646,16213 S THORSON AVE COMPTON CA 90221,33.8870077,-118.1990706
3311,7311-002-032,"$3,261",Y,509,TRACT # 12494 LOT 100,CITY-LONG BEACH,3733 EASY AVE LONG BEACH CA 90810 2254,3733 EASY AVE LONG BEACH CA 90810,33.8242634,-118.209463
3312,7312-029-045,"$5,397",Y,509,TRACT # 9254 LOTS 1 AND LOT 2,CITY-LONG BEACH,3070 SANTA FE AVE LONG BEACH CA 90810 2744,3070 SANTA FE AVE LONG BEACH CA 90810,,
3315,7332-003-003,"$29,668",Y,514,TRACT NO 26121 LOT 38,CITY-CARSON RP A,21910 NEWKIRK AVE CARSON CA 90745 3330,21910 NEWKIRK AVE CARSON CA 90745,33.8291912,-118.2617768
